OBJECTID,FACILITYID,STREETSEGID,SOURCEID,BIKELANELENGTH,FACILITY,PROPOSEDCYCLETRACK,Shape_Length,TRAVELDIRECTION,NOTES,BIKELANE_YEAR,PLANSREADY,GAP,GAP_NOTES,NEED_SYMBOL,NEED_SYM_1,REPAINT_LINE,YEAR_INSTALLED
1317, ,12164,20180305,0.01618932,Climbing Lane, ,26.0542308299923, , ,2009, , , ,,,,2009
1318, ,3392,16441342,0.10738527,Existing Bike Lane, ,172.820335949117, , ,2013,100%, , ,,,,2013
1319, ,7985,16441335,0.04456106,Existing Bike Lane, ,71.7145259736215, , ,2013,100%, , ,,,,2013
1320, ,9815,16441330,0.03930987,Existing Bike Lane, ,63.2627906994892, , ,2013,100%, , ,,,,2013
1321, ,6081,16441320,0.07969935,Existing Bike Lane, ,128.263953784451, , ,2013,100%, , ,,,,2013
1322, ,12726,16441318,0.01457608,Climbing Lane, ,23.4584485617384, , ,2013,100%, , ,,,,2013
1323, ,14259,16441315,0.06593768,Climbing Lane, ,106.116085780709, , ,2013,100%, , ,,,,2013
1324, ,819,16441300,0.08322726,Climbing Lane, ,133.941604317748, , ,2013,100%, , ,,,,2013
1325, ,8831,16441297,0.03156648,Climbing Lane, ,50.8014155974184, , ,2013,100%, , ,,,,2013
1326,SEGID- 1967,1967,10120160,0.05717579,Existing Bike Lane, ,92.0154607870074, , ,0, , , ,,,,2009
1327, ,8409,10100150,0.08715911,Existing Bike Lane, ,140.269407229664, ,Not in Bike Plan,2013, , , ,,,,2013
1328, ,6003,10100140,0.07397447,Existing Bike Lane, ,119.050593954661, ,Not in Bike Plan,2013, , , ,,,,2013
1329, ,3530,10100130,0.09199549,Existing Bike Lane, ,148.05279000609, ,Not in Bike Plan,2013, , , ,,,,2013
1330, ,3854,10100120,0.11002945,Existing Bike Lane, ,177.075086713373, ,Not in Bike Plan,2013, , , ,,,,2013
1331, ,8440,10100110,0.10150149,Existing Bike Lane, ,163.351528792103, ,Not in Bike Plan,2013, , , ,,,,2013
1332, ,12655,10100105,0.04093336,Existing Bike Lane, ,65.8762981402876, ,Not in Bike Plan,2013, , , ,,,,2013
1333,SEGID- 3522,3522,53191130,0.15174966,Existing Bike Lane, ,244.217805442957, ,existing bike lane,0, , , ,,,,1980
1334,SEGID- 5694,5694,53191140,0.10028941,Existing Bike Lane, ,161.400486049233, ,existing bike lane,0, , , ,,,,1980
1335,SEGID- 9346,9346,53191150,0.07705024,Existing Bike Lane, ,124.000589001123, ,existing bike lane,0, , , ,,,,1980
1336,SEGID- 5528,5528,53191160,0.07826775,Existing Bike Lane, ,125.96001710136, ,existing bike lane,0, , , ,,,,1980
1337,SEGID- 5377,5377,53191180,0.09354846,Existing Bike Lane, ,150.552336423151, ,existing bike lane,0, , , ,,,,1980
1338,SEGID- 10109,10109,44777005,0.12429892,Existing Bike Lane, ,200.040119086801, ,"1975 plan, ADC rec route",2012,Yes, , ,,,,2012
1339,SEGID- 9438,9438,44777015,0.12019708,Existing Bike Lane, ,193.438905235337, ,"1975 plan, ADC rec route",2012,Yes, , ,,,,2012
1340,SEGID- 7648,7648,44777030,0.05634917,Existing Bike Lane, ,90.6853200873508, ,1975 plan,2009,No, , ,,,,2009
1341,SEGID- 88,88,44777035,0.0709862,Existing Bike Lane, ,114.241435608612, ,1975 plan,2009,No, , ,,,,2009
1342,SEGID- 5256,5256,23217150,0.09688947,Existing Bike Lane, ,155.928815734938, ,existing bike route,2009,1st draft, , ,,,,2009
1343,SEGID- 10001,10001,23217158,0.03775682,Existing Bike Lane, ,60.7638100005606, ,existing bike route,2009,1st draft, , ,,,,2009
1344,SEGID- 5306,5306,23217160,0.05258887,Existing Bike Lane, ,84.6337472562119, ,existing bike route,2009,1st draft, , ,,,,2009
1345,SEGID- 6687,6687,23217165,0.0522281,Existing Bike Lane, ,84.0531685125516, ,existing bike route,2009,1st draft, , ,,,,2009
1346,SEGID- 11323,11323,30936385,0.1297275,Existing Bike Lane, ,208.776608587809, ,ADC rec route,0, , , ,,,,2004
1347,SEGID- 1699,1699,30936390,0.156655,Existing Bike Lane, ,252.112298786501, ,ADC rec route,0, , , ,,,,2004
1348,SEGID- 10698,10698,30936400,0.20623225,Existing Bike Lane, ,331.899285946423, ,ADC rec route,0, , , ,,,,2004
1349,SEGID- 9297,9297,30936410,0.0801093,Climbing Lane, ,128.923653932414, ,ADC rec route,0,Yes, , ,,,,2010
1350,SEGID- 11014,11014,30110010,0.11260691,Existing Bike Lane, ,181.22361459371, ,1975 plan,0, , , ,,,,2007
1351,SEGID- 1044,1044,30110020,0.10759643,Existing Bike Lane, ,173.160017601752, ,1975 plan,0, , , ,,,,2007
1352,SEGID- 4249,4249,30110030,0.06454794,Existing Bike Lane, ,103.880047387737, ,1975 plan,0, , , ,,,,2007
1353,SEGID- 6004,6004,30110035,0.06848758,Existing Bike Lane, ,110.220298196372, ,1975 plan,0, , , ,,,,2007
1354,SEGID- 9797,9797,30110040,0.09051612,Existing Bike Lane, ,145.671583814224, ,1975 plan,0, , , ,,,,2007
1355,SEGID- 8478,8478,30110050,0.10523599,Existing Bike Lane, ,169.36157471283, ,1975 plan,2011,Yes, , ,,,,2011
1356,SEGID- 2744,2744,30936413,0.10669043,Existing Bike Lane, ,171.702007268783, ,ADC rec route,2010, , , ,,,,2010
1357,SEGID- 5255,5255,30936417,0.14155306,Existing Bike Lane, ,227.80799965778, ,ADC rec route,2010, , , ,,,,2010
1358,SEGID- 2149,2149,30936420,0.05672038,Existing Bike Lane, ,91.2828867589459, ,ADC rec route,2010, , , ,,,,2010
1359,SEGID- 12943,12943,36318000,0.04697099,Existing Bike Lane, ,75.5929345895056, , ,2016, , , ,,,,2016
1360,SEGID- 3897,3897,36318003,0.04052603,Existing Bike Lane, ,65.2204527155885, , ,2016, , , ,,,,2016
1361,SEGID- 1143,1143,40040030,0.0668597,Existing Bike Lane,Maybe,107.60047101298, ,Sebastian planned lanes,2014,90%, , ,,,,2014
1362,SEGID- 1625,1625,40040040,0.02692418,Existing Bike Lane,Maybe,43.3303375794586, ,Sebastian planned lanes,2014,90%, , ,,,,2014
1363,SEGID- 2237,2237,40040045,0.02030645,Existing Bike Lane,Maybe,32.6801239284649, ,Sebastian planned lanes,2014,90%, , ,,,,2014
1364,SEGID- 1030,1030,35960320,0.0503717,Existing Bike Lane, ,81.065955944439, ,existing bike route,0, , , ,,,,2002
1365,SEGID- 11695,11695,36318007,0.08635071,Existing Bike Lane, ,138.968278789672, , ,2016, , , ,,,,2016
1366,SEGID- 565,565,17286105,0.03789011,Shared Lane, ,60.9777532860062,In Bound, ,2012, ,Yes,Sharrows,,,,2012
1367,SEGID- 10685,10685,25135630,0.0734481,Existing Bike Lane, ,118.203440780628, ,"COG 95, 1975 plan, public input",0, , , ,,,,2008
1368,SEGID- 11515,11515,20190020,0.08947775,Shared Lane, ,144.000787377158,Out Bound, ,2015,yes, , ,,,,2015
1369,SEGID- 8937,8937,24777100,0.06016777,Contraflow Bike Lane, ,96.830843527991,Out Bound, ,2014, , , ,,,,2014
1370,SEGID- 6309,6309,12463165,0.03221074,Existing Bike Lane, ,51.8382695256057, ,ADC rec route,0, ,No,Part of 16th to Connecticut Ave gap,,,,2004
