,TOTAL_BICYCLES,TOTAL_VEHICLES,TOTAL_PEDESTRIANS,LATITUDE,LONGITUDE,XCOORD,YCOORD,FATAL_BICYCLIST,MPDLATITUDE,MPDLONGITUDE,FROMDATE,STREETSEGID,ROUTEID,NEARESTINTSTREETNAME,NEARESTINTROUTEID,OFFINTERSECTION
95577,1,1,0,38.915465999999995,-77.052603,395437.979,138623.39800000002,0,38.915465000000005,-77.052493,2019-09-18 04:00:00+00:00,,11002402,24TH ST NW,11002402,15.19
95607,1,2,0,38.941071,-77.001671,399855.13899999997,141464.465,0,38.941072,-77.002,2019-05-28 04:00:00+00:00,-9.0,58002002,HAREWOOD RD NE,12043292,92.73
95678,1,1,0,38.937191,-77.03312199999999,397128.344,141034.339,0,38.937321999999995,-77.03269300000001,2019-04-10 04:00:00+00:00,12956.0,11081832,14TH ST NW,11001402,27.25
95685,1,1,0,38.911183,-77.021919,398098.92600000004,138146.91,0,38.911183,-77.021985,2017-12-21 05:00:00+00:00,3692.0,11000702,Q ST NW,11072862,7.9614898
95784,1,1,0,38.94719,-77.02678399999999,397678.189,142144.12,0,38.94719,-77.02678399999999,2017-12-20 05:00:00+00:00,7538.0,11026522,GEORGIA AVE NW,11040042,0.8798981
95801,1,1,0,38.93752,-77.02619,397729.36299999995,141070.639,0,38.93752,-77.026208,2017-12-21 05:00:00+00:00,2302.0,11000932,QUINCY ST NW,11074032,10.5083166
95871,1,1,0,38.903277,-77.01400500000001,398785.234,137269.12699999998,0,38.903258,-77.01409,2017-12-22 05:00:00+00:00,7610.0,11064282,L ST NW,11053492,53.800872999999996
96086,1,1,0,38.90165,-77.025987,397745.815,137088.76,0,38.90165,-77.026356,2017-12-21 05:00:00+00:00,5193.0,11001002,NEW YORK AVE NW,11064672,38.1544293
96166,1,1,0,38.935286,-76.976221,402061.67600000004,140822.585,0,38.935286,-76.976236,2017-12-23 05:00:00+00:00,10733.0,12002002,OTIS ST NE,12068052,22.017031699999997
96347,1,1,0,38.912772,-77.012157,398945.63,138323.173,0,38.91275,-77.012097,2019-10-01 04:00:00+00:00,,11000102,R ST NW,11074162,16.92
96505,1,1,0,38.900203999999995,-76.997387,400226.69899999996,136927.863,0,38.900311,-76.99833199999999,2019-10-01 04:00:00+00:00,,12042442,6TH ST NE,12000602,15.2
96694,1,1,0,38.899763,-77.012754,398893.62200000003,136879.0,0,38.895896,-77.006005,2019-05-31 04:00:00+00:00,10591.0,11064282,COLUMBUS CIR NE,12024732,12.29
96728,1,1,0,38.895721,-77.027045,397653.895,136430.614,0,38.895722,-77.027276,2019-05-31 04:00:00+00:00,12987.0,11001102,11TH ST NW,11001102,49.63
96927,1,1,0,38.905194,-77.060958,394712.633,137483.657,0,38.905281,-77.060985,2019-10-19 04:00:00+00:00,,11057852,M ST NW,11057852,20.0
97066,1,1,0,38.887124,-76.983653,401418.273,135476.029,0,38.886882,-76.983598,2019-06-04 04:00:00+00:00,13057.0,13001502,MASSACHUSETTS AVE SE,13059602,27.220641999999998
97068,1,1,0,38.905653,-77.03912,396606.81200000003,137533.55800000002,0,38.90566,-77.039075,2018-11-09 05:00:00+00:00,184.0,11057852,M ST NW,11057852,49.8
97132,1,1,0,38.962703000000005,-77.0164,398578.64200000005,143865.924,0,38.962790999999996,-77.016193,2019-06-04 04:00:00+00:00,8198.0,11069682,3RD ST NW,11000302,10.1117106
97583,1,1,0,38.915427,-77.038477,396663.07899999997,138618.497,0,38.915427,-77.038444,2019-10-02 04:00:00+00:00,,11001702,17TH ST NW,11001702,16.69
97632,1,1,0,38.922369,-77.032004,397224.695,139388.86,0,38.922364,-77.032078,2017-12-30 05:00:00+00:00,11184.0,11001402,CLIFTON ST NW,11024112,9.1748075
97663,1,1,0,38.931117,-77.020041,398262.309,140359.755,0,38.93121,-77.02005799999999,2017-12-30 05:00:00+00:00,4615.0,11090872,LAMONT ST NW,11053752,4.83
97749,1,1,0,38.921027,-77.04713199999999,395912.773,139240.456,0,38.921044,-77.04695,2019-10-02 04:00:00+00:00,,47005282,20TH ST NW,11002002,45.17
97980,1,1,0,38.964827,-77.036384,396846.742,144102.24,0,38.964827,-77.036384,2019-06-07 04:00:00+00:00,231.0,11001602,FORT STEVENS DR NW,11037572,0.06
97988,1,1,0,38.956352,-77.070139,393920.646,143163.166,0,38.956237,-77.07024100000001,2019-06-07 04:00:00+00:00,10290.0,11063762,CONNECTICUT AVE NW,11025152,26.9897268
98133,1,1,0,38.900131,-76.98344200000001,401436.266,136919.946,0,38.900728,-76.98285200000001,2019-06-07 04:00:00+00:00,14604.0,12042442,15TH ST NE,12001502,83.7769964
98144,1,1,0,38.91335,-77.03485,396977.536,138387.81900000002,0,38.913329,-77.034651,2019-06-07 04:00:00+00:00,-9.0,47016772,15TH ST NW 1,11001502,9.1817375
98198,1,1,0,38.907683,-77.029137,397472.82700000005,137758.582,0,38.907654,-77.029616,2018-04-27 04:00:00+00:00,-9.0,47011902,13TH ST NW 1,11001302,3.1773696
98310,1,1,0,38.893582,-77.000977,399915.261,136192.794,0,38.885151,-77.000946,2019-10-23 04:00:00+00:00,,12019822,NORTH CAROLINA AVE SE & SEWARD SQ SE,13065392,60.1
98404,1,1,0,38.933153999999995,-77.04531800000001,396070.782,140586.594,0,38.933138,-77.045397,2019-06-08 04:00:00+00:00,11550.0,11068902,KLINGLE RD NW,11052972,7.997144500000001
98493,1,1,0,38.916996000000005,-77.024221,397899.475,138792.225,0,38.91693,-77.025409,2019-06-09 04:00:00+00:00,0.0,11087232,VERMONT AVE NW,11089442,11.16
98572,1,2,0,38.930903,-77.034863,396977.17100000003,140336.315,0,38.930884999999996,-77.03514399999999,2019-06-08 04:00:00+00:00,12476.0,11044522,HIATT PL NW,11044522,29.27
98641,1,1,0,38.90123,-77.006282,399455.12200000003,137041.845,0,38.902259,-77.00599,2018-08-14 04:00:00+00:00,1292.0,12000102,K ST NE,12050892,29.781406699999998
98691,1,1,0,38.898313,-77.02962,397430.584,136718.43,0,38.898313,-77.02962,2018-01-30 05:00:00+00:00,7009.0,11001302,G ST NW,11038612,0.0178153
98750,1,1,0,38.928726,-77.037185,396775.77,140094.763,0,38.92888,-77.03720600000001,2018-10-19 04:00:00+00:00,7845.0,11048752,MOUNT PLEASANT ST NW,11062532,20.551424899999997
98792,1,1,0,38.903731,-77.003573,399690.08,137319.441,0,38.903731,-77.003573,2018-01-03 05:00:00+00:00,8643.0,12000202,L ST NE,12053492,0.0784965
99181,1,1,0,38.895663,-77.029634,397429.25200000004,136424.262,0,38.895663,-77.02969300000001,2018-01-04 05:00:00+00:00,9190.0,11001302,PENNSYLVANIA AVE NW,11069812,24.5764462
99222,1,1,0,38.89993,-77.030443,397359.256,136897.909,0,38.899861,-77.030388,2018-04-05 04:00:00+00:00,1140.0,11064672,H ST NW,11042442,13.7470744
99341,1,1,0,38.899244,-76.999716,400024.638,136821.315,0,38.899162,-76.999721,2019-06-11 04:00:00+00:00,0.0,47080192,G ST NE,12038612,33.35
99407,1,1,0,38.898057,-77.033644,397081.50200000004,136690.078,0,38.898047,-77.033568,2019-06-11 04:00:00+00:00,0.0,11001502,15TH ST NW,11001502,30.39
99509,1,1,0,38.922269,-76.992425,400656.83700000006,139377.324,0,38.922268,-76.99247199999999,2019-06-12 04:00:00+00:00,0.0,12001002,10TH ST NE & RHODE ISLAND AVE NE,12001002,19.31
99529,1,1,0,38.895352,-77.050129,395651.364,136390.44,0,38.895352,-77.050129,2019-06-12 04:00:00+00:00,0.0,11002302,D ST NW,11026912,0.1
99611,1,2,0,38.928142,-77.032587,397174.41,140029.818,0,38.927942,-77.032593,2019-06-12 04:00:00+00:00,0.0,11001402,14TH ST NW,11001402,11.7
99719,1,1,1,38.906084,-77.042992,396270.989,137581.548,0,38.905654,-77.042569,2018-04-28 04:00:00+00:00,-9.0,47074992,19TH ST NW,11001902,89.8115521
99730,1,1,0,38.912997,-77.01892600000001,398358.62200000003,138348.236,0,38.913095,-77.01935,2019-02-22 05:00:00+00:00,5846.0,11000502,RHODE ISLAND AVE NW,11075462,46.9701739
99895,1,1,0,38.886989,-77.003517,399694.893,135460.916,0,38.887015999999996,-77.003427,2019-06-12 04:00:00+00:00,6785.0,13000202,2ND ST SE & INDEPENDENCE AVE SE,13000202,66.83
99915,1,1,0,38.898322,-77.042567,396307.516,136719.809,0,38.899495,-77.042793,2018-06-08 04:00:00+00:00,10794.0,11038612,19TH ST NW,11001902,142.9232725
99968,1,1,0,38.892018,-76.994961,400437.16,136019.18,0,38.892018,-76.994961,2018-01-31 05:00:00+00:00,7502.0,12000802,CONSTITUTION AVE NE,12025352,0.0686572
100002,1,1,0,38.934569,-77.028704,397511.351,140743.083,0,38.935009,-77.02851,2019-05-30 04:00:00+00:00,11120.0,11067992,11TH ST NW,11001102,48.84
100087,1,1,0,38.905231,-77.04255699999999,396308.719,137486.844,0,38.905626,-77.041684,2019-05-31 04:00:00+00:00,-9.0,47027012,18TH ST NW,11001802,3.25
100187,1,1,0,38.90253,-77.019909,398273.25,137185.29,0,38.90253,-77.019909,2018-07-22 04:00:00+00:00,1578.0,11000602,K ST NW,11050892,1.064088
100445,1,1,0,38.97027,-77.030591,397452.08,144711.516,0,38.97027,-77.030591,2019-04-11 04:00:00+00:00,-9.0,47013192,13TH ST NW,11001302,78.26
100564,1,1,0,38.918113,-77.036926,396797.667,138916.581,0,38.918174,-77.036673,2019-06-02 04:00:00+00:00,1841.0,11088462,16TH ST NW,11001602,16.4107933
100602,1,1,0,38.899811,-77.01991,398272.94200000004,136884.48,0,38.899766,-77.019896,2017-12-27 05:00:00+00:00,9896.0,11000602,H ST NW,11042442,5.1086858
100663,1,1,0,38.902525,-77.04489699999999,396105.56200000003,137186.56,0,38.902390999999994,-77.044899,2019-06-03 04:00:00+00:00,0.0,11002002,K ST NW,11050892,14.88
100855,1,1,0,38.915574,-77.02735799999999,397627.354,138634.43300000002,0,38.915512,-77.027343,2019-09-18 04:00:00+00:00,,11084562,11TH ST NW,11001102,27.45
100875,1,1,0,38.896024,-77.050117,395652.37700000004,136465.14,0,38.896024,-77.050117,2018-10-18 04:00:00+00:00,12469.0,11002302,E ST NW,11031332,0.040588599999999996
100889,1,1,0,38.915294,-77.000936,399918.81299999997,138603.016,0,38.915294,-77.001075,2017-12-27 05:00:00+00:00,-9.0,47024202,T ST NE,12084562,31.3523092
100905,1,1,0,38.902531,-77.056198,395125.343,137187.766,0,38.902521,-77.056198,2017-12-28 05:00:00+00:00,11123.0,11050892,27TH ST NW,11002702,8.0802784
100966,1,1,0,38.909742,-77.049316,395722.76399999997,137987.869,0,38.909656,-77.049353,2019-06-04 04:00:00+00:00,5367.0,11002302,P ST NW,11068382,2.5538654
100987,1,1,0,38.900394,-77.044005,396182.826,136949.954,0,38.900168,-77.043432,2019-06-04 04:00:00+00:00,7957.0,11069812,19TH ST NW,11001902,4.6108694
101040,1,1,2,38.897345,-77.03364499999999,397081.364,136611.13,0,38.897345,-77.03364499999999,2019-06-14 04:00:00+00:00,0.0,11001502,F ST NW,11034382,0.03
101153,1,1,0,38.911834000000006,-77.012159,398945.42100000003,138218.959,0,38.912003000000006,-77.012041,2018-04-28 04:00:00+00:00,7181.0,11000102,FLORIDA AVE NW,11036722,16.126046300000002
101242,1,1,0,38.902526,-77.050112,395653.23,137186.899,0,38.902196999999994,-77.04991,2019-07-08 04:00:00+00:00,,11050892,WASHINGTON CIR NW & Ramp-36003902,11091262,28.08
101363,1,1,0,38.903259999999996,-77.025075,397824.977,137267.454,0,38.903211,-77.024829,2019-06-14 04:00:00+00:00,0.0,11059602,9TH ST NW & MASSACHUSETTS AVE NW,11000902,75.05
101437,1,1,0,38.902521,-77.01990699999999,398273.25,137185.29,0,38.902521,-77.01990699999999,2019-06-14 04:00:00+00:00,0.0,11000602,K ST NW,11050892,0.05
101475,1,1,0,38.917003,-77.03649200000001,396835.27,138793.32,0,38.917003,-77.03649200000001,2018-01-09 05:00:00+00:00,10983.0,11064222,16TH ST NW,11001602,0.0903936
101494,1,1,0,38.905095,-77.06665100000001,394218.851,137472.992,0,38.905046999999996,-77.066714,2019-06-15 04:00:00+00:00,0.0,11057852,M ST NW,11057852,32.37
101511,1,1,0,38.878397,-76.985511,401257.21,134507.28,0,38.878397,-76.985511,2019-06-14 04:00:00+00:00,0.0,13001402,14TH ST SE,13001402,0.02
101522,1,1,0,38.957633,-77.028853,397499.23799999995,143303.423,0,38.95831,-77.028254,2018-01-09 05:00:00+00:00,-9.0,47046012,LONGFELLOW ST NW,11056812,125.50230990000001
101554,1,1,0,38.842842,-76.99951300000001,400042.271,130560.308,0,38.842842,-76.99975,2019-06-15 04:00:00+00:00,0.0,13000502,ALABAMA AVE SE,13009362,32.6
101656,1,1,0,38.9503,-77.00853000000001,399260.62899999996,142489.049,0,38.950169,-77.008599,2018-10-20 04:00:00+00:00,-9.0,58000782,NORTH CAPITOL ST BN,15065322,26.128667899999996
101694,1,1,0,38.902524,-77.03851,396659.65,137186.1,0,38.902524,-77.03851,2019-06-15 04:00:00+00:00,0.0,11001702,K ST NW & K ST NW Service Rd,11050892,0.1
101787,1,1,0,38.939534,-77.032209,397207.625,141294.407,0,38.93975,-77.032149,2019-06-16 04:00:00+00:00,0.0,47009492,14TH ST NW,11001402,50.31
101843,1,1,0,38.895196999999996,-77.01259399999999,398907.47,136372.22199999998,0,38.894737,-77.012357,2019-06-16 04:00:00+00:00,0.0,47085922,D ST NW,11026912,17.0
101864,1,1,0,38.886808,-76.994697,400460.066,135440.864,0,38.886864,-76.994961,2018-05-19 04:00:00+00:00,-9.0,47065052,8TH ST SE,13000802,6.533935400000001
101904,1,1,0,38.892078000000005,-77.01745,398486.126,136026.0,0,38.89205,-77.017463,2019-10-02 04:00:00+00:00,,11069812,4TH ST NW,11000402,11.01
101950,1,1,0,38.83597,-77.000773,399932.89,129797.451,0,38.835604,-77.000636,2019-10-04 04:00:00+00:00,,13000402,4TH ST SE & 4TH ST SE,13000402,24.72
102022,1,1,0,38.894785,-77.00589000000001,399489.08,136326.374,0,38.894785,-77.00589000000001,2018-01-11 05:00:00+00:00,6741.0,12000102,D ST NE,12026912,0.049806
102109,1,1,0,38.924440000000004,-77.067224,394170.72,139620.43,0,38.924440000000004,-77.067224,2019-06-17 04:00:00+00:00,,11059602,MASSACHUSETTS AVE NW,11059602,0.06
102268,1,1,0,38.921307,-77.012449,398920.412,139270.56,0,38.921164000000005,-77.012449,2019-10-04 04:00:00+00:00,,11018722,BRYANT ST NW,11018722,23.92
102285,1,1,0,38.912436,-77.029622,397430.89700000006,138286.14,0,38.9126,-77.02959200000001,2019-06-18 04:00:00+00:00,,11001302,13TH ST NW,11001302,2.71
102481,1,1,0,38.907242,-77.029912,397405.547,137709.6,0,38.907096,-77.031076,2019-06-18 04:00:00+00:00,,11063182,VERMONT AVE NW,11089442,15.39
102687,1,1,0,38.907807,-76.999427,400049.73799999995,137771.907,0,38.907793,-76.999613,2019-10-26 04:00:00+00:00,,47042992,MORSE ST NE,12062202,33.41
102692,1,1,0,38.877652000000005,-77.017661,398467.525,134424.58,0,38.877962,-77.017575,2018-01-12 05:00:00+00:00,14208.0,14000402,I ST SW,14047772,146.9417079
102693,1,1,0,38.895326000000004,-77.003635,399695.5,136373.23,0,38.895326000000004,-77.003635,2018-01-12 05:00:00+00:00,-9.0,12000202,MASSACHUSETTS AVE NE,12059602,16.81
102802,1,1,0,38.909935,-77.044285,396159.099,138009.09699999998,0,38.910015,-77.04424,2018-01-13 05:00:00+00:00,6641.0,11059602,DUPONT CIR NW,11031202,14.664771300000002
102818,1,1,0,38.920587,-77.032066,397219.23799999995,139191.087,0,38.922796000000005,-77.031998,2019-06-19 04:00:00+00:00,,11015012,14TH ST NW,11001402,12.71
102860,1,1,0,38.902037,-77.04004499999999,396526.47,137132.139,0,38.902211,-77.040377,2019-06-19 04:00:00+00:00,,47085662,CONNECTICUT AVE NW & K ST NW & K ST NW Service Rd,11025152,87.89
102905,1,1,0,38.931323,-77.032239,397204.672,140382.81900000002,0,38.931334,-77.03228100000001,2018-04-29 04:00:00+00:00,-9.0,47087682,MONROE ST NW,11061422,16.020687
103163,1,1,0,38.89201,-77.00351500000001,399695.1,136018.34900000002,0,38.891927,-77.00354499999999,2019-06-26 04:00:00+00:00,,12000202,2ND ST NE & MARYLAND AVE NE,12000202,9.58
103338,1,1,0,38.900693,-77.045773,396029.508,136983.139,0,38.901227,-77.046297,2018-10-22 04:00:00+00:00,6050.0,11047772,21ST ST NW & I ST NW,11002102,32.46
103368,1,1,1,38.913089,-77.029007,397484.271,138358.689,0,38.912912,-77.029092,2019-06-27 04:00:00+00:00,,47085802,13TH ST NW,11001302,47.58
103410,1,1,0,38.927327000000005,-77.036484,396836.45200000005,139939.475,0,38.927328,-77.036589,2018-07-27 04:00:00+00:00,9726.0,11001602,ARGONNE PL NW,11010792,21.063827
103450,1,1,0,38.937151,-77.032107,397216.354,141029.857,0,38.936979,-77.032198,2019-06-27 04:00:00+00:00,,47010742,14TH ST NW,11001402,47.44
103471,1,1,0,38.896871000000004,-77.006431,399442.11,136557.939,0,38.897027,-77.007974,2019-06-28 04:00:00+00:00,,12024732A,MASSACHUSETTS AVE NE & COLUMBUS CIR NE,12024732,25.13
103744,1,1,0,38.912607,-77.029761,397418.85299999994,138305.13199999998,0,38.912631,-77.029761,2018-01-22 05:00:00+00:00,9471.0,11074162,13TH ST NW,11001302,12.3415224
104137,1,1,0,38.909644,-77.036999,396790.97799999994,137976.473,0,38.909456,-77.036999,2017-08-12 04:00:00+00:00,5380.0,11068382,16TH ST NW,11001602,46.1019315
104230,1,1,0,38.896868,-77.006419,399443.143,136557.65,0,38.897890999999994,-77.007118,2019-06-20 04:00:00+00:00,,12024732A,,,-999.0
104256,1,1,0,38.909344,-77.057113,395046.43,137944.044,0,38.909344,-77.057113,2019-07-09 04:00:00+00:00,,11068382,P ST NW,11068382,0.07
104344,1,1,0,38.899411,-76.97929599999999,401795.99,136840.079,0,38.899411,-76.97929599999999,2019-05-31 04:00:00+00:00,,12015342,17TH ST NE,12001702,0.05
104380,1,1,0,38.932482,-77.032432,397188.034,140511.554,0,38.932606,-77.032432,2019-07-07 04:00:00+00:00,,11064612,14TH ST NW,11001402,29.5
104462,1,1,0,38.922004,-77.042823,396286.525,139348.732,0,38.922599,-77.04268499999999,2019-04-13 04:00:00+00:00,-9.0,47089332,18TH ST NW,11001802,61.175521499999995
104651,1,1,0,38.909086,-77.033102,397129.006,137914.38,0,38.908465,-77.032917,2018-10-21 04:00:00+00:00,-9.0,47067232,RHODE ISLAND AVE NW,11075462,28.59
104663,1,1,0,38.907245,-77.05073,395599.93,137710.701,0,38.907212,-77.05031,2019-10-04 04:00:00+00:00,,11063182,N ST NW,11063182,18.51
104664,1,1,0,38.900197999999996,-77.03844000000001,396665.58200000005,136927.95,0,38.901025,-77.038321,2019-06-21 04:00:00+00:00,,11042442,CONNECTICUT AVE NW,11025152,22.75
104677,1,1,0,38.917206,-76.979138,401809.175,138815.45,0,38.917088,-76.97913299999999,2018-01-15 05:00:00+00:00,11347.0,12064672,MONTANA AVE NE,12061552A,54.390426299999994
104745,1,1,0,38.891314,-76.95447800000001,403949.20399999997,135942.066,0,38.891363,-76.953161,2019-06-22 04:00:00+00:00,,12003502,36TH ST NE & Alley-47030972,12003602,29.5
104793,1,1,0,38.821923999999996,-77.00076999999999,399933.144,128238.315,0,38.82144,-77.001264,2018-04-29 04:00:00+00:00,-9.0,58015272,SOUTHERN AVE SE,13081512,61.960190399999995
104816,1,1,0,38.890932,-76.98550999999999,401257.07,135898.744,0,38.890932,-76.98550999999999,2018-01-16 05:00:00+00:00,2910.0,12001402,A ST NE,12008582,0.051954499999999994
104832,1,1,0,38.921741,-77.042404,396322.802,139319.593,0,38.921746,-77.042381,2018-01-16 05:00:00+00:00,11932.0,11001802,ADAMS MILL RD NW,11009102,104.8977485
104859,1,1,0,38.906946999999995,-77.063099,394527.071,137678.345,0,38.906943,-77.063112,2018-01-16 05:00:00+00:00,11365.0,11094052,N ST NW,11063182,14.6604845
104926,1,1,0,38.896128000000004,-77.027302,397631.607,136475.845,0,38.895964,-77.027302,2018-01-16 05:00:00+00:00,2264.0,11031332,11TH ST NW,11001102,29.164589000000003
104944,1,1,0,38.933353000000004,-77.057222,395038.625,140609.284,0,38.933207,-77.0573,2019-06-22 04:00:00+00:00,,11025152,CONNECTICUT AVE NW,11025152,33.65
104967,1,1,0,38.89907,-76.981502,401604.583,136802.245,0,38.89905,-76.98164200000001,2018-04-14 04:00:00+00:00,-9.0,47013522,16TH ST NE,12001602,6.6523184
104978,1,1,0,38.916999,-77.02756,397609.9,138792.686,0,38.916959000000006,-77.026622,2019-06-23 04:00:00+00:00,,11087232,11TH ST NW,11001102,36.24
105052,1,1,0,38.935233000000004,-77.054142,395305.875,140817.84900000002,0,38.934714,-77.05295699999999,2019-06-23 04:00:00+00:00,,58019852,PORTER ST NW,11071632,26.37
105382,1,1,0,38.929032,-77.02655899999999,397697.12,140128.42,0,38.92899,-77.02620300000001,2018-05-19 04:00:00+00:00,-9.0,47072172,SHERMAN AVE NW,11080082,9.4871613
105391,1,1,0,38.932859,-76.996913,400267.62,140552.84699999998,0,38.93315,-76.997107,2019-06-23 04:00:00+00:00,,12060582,MICHIGAN AVE NE & 7TH ST NE,12000702,62.84
105425,1,1,0,38.897844,-77.045137,396084.482,136666.941,0,38.897899,-77.045138,2018-01-18 05:00:00+00:00,-9.0,47048922,20TH ST NW,11002002,20.6221837
105492,1,1,0,38.900117,-76.981833,401575.89700000006,136918.45,0,38.900065000000005,-76.98338100000001,2018-06-08 04:00:00+00:00,-9.0,58005122,,,-999.0
105527,1,1,0,38.916708,-77.031951,397229.107,138760.43300000002,0,38.916755,-77.03195699999999,2018-10-22 04:00:00+00:00,8575.0,11001402,U ST NW,11087232,26.957063899999998
105546,1,1,0,38.903733,-77.005749,399501.335,137319.65099999998,0,38.903735,-77.005749,2019-06-25 04:00:00+00:00,,12053492,L ST NE,12053492,11.84
105591,1,1,0,38.88374,-76.9947,400459.834,135100.251,0,38.883720000000004,-76.9947,2018-04-30 04:00:00+00:00,3396.0,13026912,D ST SE,13000802*1,23.72
105595,1,1,0,38.898573,-77.031953,397228.2,136747.30599999998,0,38.898588000000004,-77.03191,2018-04-30 04:00:00+00:00,91.0,11001402,G ST NW,11038612,30.3836029
105606,1,1,0,38.903728,-76.99806,400168.251,137319.098,0,38.903715000000005,-76.998323,2019-10-05 04:00:00+00:00,,12053492,6TH ST NE,12000602,10.56
105647,1,1,0,38.903872,-76.995373,400401.37700000004,137335.107,0,38.903923999999996,-76.99519699999999,2019-06-24 04:00:00+00:00,,47012192,8TH ST NE,12000802,30.26
105924,1,1,0,38.889903000000004,-77.00204000000001,399823.021,135784.413,0,38.889903000000004,-77.001959,2018-01-19 05:00:00+00:00,13156.0,12000302,3RD ST SE,13000302,12.6494578
105976,1,2,0,38.916261999999996,-77.021893,398101.32,138710.67,0,38.916261999999996,-77.021893,2018-01-20 05:00:00+00:00,12158.0,11000702,FLORIDA AVE NW,11036722,0.0797277
105980,1,1,0,38.909793,-77.016163,398598.165,137992.533,0,38.909793,-77.015978,2018-01-20 05:00:00+00:00,12203.0,11000402,P ST NW,11068382,23.2422902
106154,1,1,0,38.905931,-77.003697,399679.305,137563.705,0,38.905726,-77.003852,2019-07-31 04:00:00+00:00,,62060522,M ST NE,12057852,10.05
106156,1,7,0,38.931942,-77.02971099999999,397423.927,140451.461,0,38.931940999999995,-77.029972,2017-08-14 04:00:00+00:00,11889.0,11001302,MONROE ST NW,11061422,51.81807379999999
106243,1,1,0,38.899768,-77.016202,398594.554,136879.676,0,38.899769,-77.01619000000001,2019-07-03 04:00:00+00:00,,11000402,H ST NW,11042442,2.48
